19140,1,99.95,2000-04-23
19146,1,99.49,2000-01-01
19151,1,94.06,2000-10-28
19159,1,94.05,2000-02-03
19165,1,91.84,2000-01-07
19166,1,93.92,2000-07-15
19193,1,94.5,2000-01-05
19198,1,99.16,2000-07-14
19205,1,91.54,2000-01-10
19209,1,98.0,2000-03-13
19211,1,93.65,2000-12-04
19218,1,92.84,2000-04-01
19241,1,98.25,2000-04-24
19253,1,93.39,2000-12-21
19254,1,92.02,2000-09-28
19274,1,96.66,2000-09-18
19279,1,97.24,2000-06-24
19282,1,98.25,2000-09-11
19286,1,91.06,2000-08-10
19299,1,95.63,2000-04-12
19307,1,91.84,2000-01-07
19308,1,95.41,2000-07-16
19315,1,94.33,2000-09-03
19318,1,99.04,2000-11-02
19324,1,99.39,2000-11-25
19340,1,96.57,2000-06-14
19344,1,99.22,2000-04-26
19352,1,97.47,2000-06-08
19357,1,96.64,2000-01-21
19365,1,90.57,2000-10-27
19369,1,91.95,2000-05-22
19378,1,97.29,2000-01-05
19386,1,95.9,2000-06-26
19404,1,93.41,2000-02-24
19431,1,94.07,2000-04-04
19434,1,93.65,2000-01-13
19438,1,99.68,2000-02-19
19442,1,99.08,2000-11-21
19448,1,97.9,2000-03-31
19483,1,94.69,2000-02-08
19486,1,96.2,2000-06-05
19500,1,94.75,2000-01-26
19513,1,96.96,2000-06-27
19529,1,93.88,2000-06-27
19531,1,95.09,2000-12-28
19538,1,95.61,2000-08-15
19564,1,98.36,2000-09-06
19569,1,97.33,2000-05-17
19571,1,99.14,2000-08-30
19579,1,98.69,2000-06-21
19581,1,92.93,2000-07-23
19585,1,98.1,2000-02-08
19602,1,91.45,2000-04-08
19607,1,95.22,2000-02-16
19618,1,94.51,2000-01-29
19620,1,99.79,2000-07-24
19623,1,96.55,2000-08-14
19624,1,92.19,2000-12-17
19629,1,94.44,2000-05-30
19638,1,92.89,2000-04-18
19639,1,99.24,2000-10-02
19645,1,92.97,2000-07-17
19651,1,92.37,2000-03-24
19672,1,93.83,2000-12-22
19673,1,97.88,2000-10-03
19690,1,92.82,2000-04-05
19697,1,92.11,2000-12-30
19704,1,96.58,2000-10-26
19705,1,94.72,2000-05-14
19725,1,96.85,2000-05-15
19748,1,99.42,2000-07-30
19764,1,95.07,2000-11-08
19779,1,91.52,2000-04-12
19780,1,92.46,2000-09-24
19782,1,95.51,2000-05-22
19785,1,99.06,2000-06-04
19788,1,99.57,2000-05-24
19789,1,95.73,2000-10-14
19807,1,94.04,2000-07-25
19815,1,93.81,2000-04-19
19824,1,94.38,2000-06-25
19831,1,96.32,2000-01-28
19838,1,93.25,2000-12-14
19847,1,94.76,2000-11-16
19852,1,92.57,2000-04-22
19856,1,95.29,2000-07-10
19858,1,95.73,2000-11-02
19862,1,96.7,2000-10-31
19865,1,90.25,2000-01-20
19878,1,92.3,2000-01-25
19881,1,90.2,2000-08-04
19882,1,93.62,2000-09-22
19888,1,91.9,2000-06-10
19892,1,95.35,2000-12-08
19904,1,91.49,2000-06-29
19923,1,95.71,2000-03-24
19930,1,96.06,2000-08-14
19932,1,97.32,2000-04-15
19936,1,93.3,2000-10-22
19942,1,98.02,2000-09-04
19945,1,98.24,2000-04-05
19947,1,99.49,2000-01-02
19970,1,98.13,2000-12-04
19979,1,98.38,2000-06-24
19985,1,96.16,2000-04-28
19995,1,98.59,2000-03-04
20009,1,98.13,2000-08-31
20046,1,97.54,2000-06-28
20082,1,96.83,2000-08-28
20103,1,90.24,2000-01-11
20110,1,95.3,2000-08-11
20145,1,96.69,2000-04-07
20154,1,94.01,2000-07-13
20162,1,93.72,2000-08-14
20169,1,99.7,2000-02-17
20170,1,98.12,2000-08-05
20172,1,90.74,2000-12-25
20191,1,96.19,2000-02-06
20193,1,91.73,2000-10-11
20197,1,93.73,2000-08-02
20203,1,94.96,2000-05-05
20212,1,98.54,2000-03-11
20214,1,93.39,2000-11-07
20217,1,92.05,2000-06-25
20218,1,98.69,2000-02-24
20220,1,96.65,2000-11-14
20226,1,97.98,2000-10-09
20227,1,92.73,2000-07-28
20233,1,94.7,2000-09-09
20235,1,90.7,2000-03-31
20245,1,96.35,2000-03-10
20248,1,91.4,2000-10-27
20251,1,97.24,2000-07-06
20263,1,96.74,2000-04-16
20264,1,91.89,2000-12-17
20268,1,99.73,2000-04-26
20275,1,90.35,2000-03-29
20300,1,97.09,2000-04-03
20302,1,93.1,2000-04-16
20310,1,98.56,2000-05-26
20342,1,97.51,2000-12-25
20368,1,92.62,2000-06-19
20380,1,92.85,2000-04-21
20383,1,90.77,2000-03-31
20385,1,98.76,2000-12-16
20404,1,95.63,2000-11-26
20412,1,91.89,2000-02-21
20419,1,94.62,2000-09-30
20441,1,96.13,2000-11-28
20451,1,93.22,2000-06-01
20471,1,90.55,2000-01-15
20490,1,95.45,2000-06-11
20496,1,93.05,2000-09-29
20498,1,93.8,2000-02-26
20506,1,94.98,2000-03-26
20515,1,94.68,2000-08-25
20529,1,95.4,2000-02-03
20541,1,97.43,2000-05-03
20591,1,90.63,2000-11-03
20609,1,98.76,2000-07-09
20622,1,91.48,2000-11-02
20636,1,95.62,2000-04-02
20638,1,98.58,2000-02-21
20646,1,95.07,2000-08-05
20647,1,97.98,2000-12-18
20661,1,99.87,2000-08-06
20664,1,91.81,2000-03-30
20689,1,92.29,2000-03-06
20703,1,93.75,2000-04-02
20709,1,90.79,2000-12-07
20710,1,94.26,2000-09-24
20740,1,90.84,2000-03-23
20743,1,97.94,2000-05-25
20755,1,95.72,2000-11-04
20770,1,94.32,2000-12-03
20782,1,92.57,2000-09-02
20799,1,97.22,2000-03-08
20802,1,97.11,2000-08-11
20821,1,96.64,2000-02-22
20828,1,97.49,2000-06-18
20842,1,97.62,2000-08-18
20845,1,97.42,2000-07-18
20848,1,94.93,2000-07-15
20853,1,99.85,2000-04-05
20863,1,98.36,2000-01-25
20879,1,94.25,2000-05-09
20892,1,92.41,2000-05-07
20895,1,99.8,2000-01-29
20945,1,93.99,2000-05-16
20949,1,95.71,2000-02-11
20964,1,94.95,2000-01-10
20975,1,90.83,2000-08-29
21023,1,98.6,2000-05-29
21045,1,90.0,2000-03-10
21046,1,95.0,2000-12-05
21047,1,94.96,2000-12-16
21066,1,91.55,2000-10-22
21067,1,99.49,2000-02-24
21072,1,98.12,2000-10-24
21074,1,91.29,2000-05-24
21079,1,92.0,2000-12-15
21094,1,91.55,2000-05-19
21124,1,99.43,2000-10-29
21139,1,92.81,2000-09-25
21151,1,94.51,2000-01-01
21172,1,98.32,2000-04-25
21173,1,90.4,2000-12-20
21177,1,95.69,2000-12-04
21184,1,98.02,2000-04-18
21187,1,96.41,2000-11-20
21213,1,96.12,2000-03-05
21226,1,97.95,2000-04-13
21230,1,91.28,2000-03-28
21235,1,90.25,2000-12-08
21240,1,93.44,2000-10-16
21244,1,93.39,2000-12-21
21245,1,95.69,2000-10-01
21251,1,90.17,2000-03-17
21254,1,97.61,2000-03-24
21258,1,90.74,2000-07-05
21265,1,93.03,2000-02-26
21268,1,98.73,2000-06-05
21270,1,90.57,2000-07-24
21273,1,98.83,2000-01-06
21282,1,96.23,2000-12-20
21284,1,90.28,2000-05-06
21298,1,92.87,2000-05-22
21324,1,92.83,2000-07-01
21325,1,92.46,2000-02-21
21328,1,93.02,2000-03-22
21337,1,94.85,2000-02-15
21363,1,92.98,2000-04-28
21379,1,91.18,2000-07-14
21381,1,95.1,2000-03-12
21382,1,99.38,2000-03-02
21398,1,98.43,2000-08-17
21404,1,95.92,2000-08-14
21428,1,95.35,2000-08-15
21440,1,93.59,2000-12-25
21454,1,91.36,2000-03-24
21481,1,91.31,2000-02-12
21500,1,94.61,2000-09-21
21501,1,95.91,2000-07-23
21507,1,91.96,2000-12-07
21522,1,99.78,2000-06-28
21532,1,98.89,2000-10-01
21536,1,94.97,2000-09-13
21548,1,90.1,2000-01-08
21558,1,97.85,2000-09-16
21562,1,91.85,2000-02-14
21571,1,96.64,2000-04-26
21575,1,98.22,2000-04-25
21583,1,97.87,2000-07-17
21589,1,93.3,2000-10-20
21601,1,90.58,2000-07-20
21603,1,95.88,2000-07-28
21609,1,97.67,2000-05-31
21625,1,98.92,2000-01-29
21655,1,99.94,2000-02-14
21660,1,94.15,2000-04-14
21665,1,93.69,2000-02-08
21667,1,95.87,2000-01-02
21669,1,95.19,2000-10-22
21695,1,90.82,2000-05-15
21698,1,92.16,2000-09-05
21733,1,96.91,2000-02-25
21751,1,99.46,2000-08-29
21752,1,96.49,2000-12-27
21758,1,90.1,2000-04-01
21760,1,98.51,2000-01-12
21771,1,93.68,2000-05-16
21787,1,97.81,2000-01-22
21793,1,91.02,2000-01-31
21803,1,95.04,2000-05-14
21807,1,96.79,2000-02-08
21822,1,98.18,2000-08-06
21825,1,90.2,2000-08-19
21827,1,96.53,2000-10-13
21839,1,99.52,2000-11-09
21861,1,96.14,2000-11-15
21878,1,96.67,2000-04-30
21883,1,94.26,2000-12-28
21886,1,93.9,2000-04-03
21893,1,97.61,2000-06-12
21897,1,94.41,2000-10-24
21912,1,98.95,2000-05-26
21931,1,91.52,2000-11-13
21947,1,94.93,2000-09-01
21950,1,90.95,2000-04-01
21954,1,90.05,2000-05-24
21960,1,94.38,2000-12-08
21973,1,98.39,2000-01-31
21982,1,94.47,2000-01-12
21996,1,96.1,2000-05-20
22004,1,92.29,2000-02-10
22016,1,96.8,2000-01-28
22024,1,91.89,2000-05-18
22041,1,92.3,2000-11-03
22046,1,98.11,2000-07-03
22051,1,99.19,2000-08-14
22066,1,98.79,2000-03-18
22078,1,95.86,2000-06-29
22084,1,98.23,2000-10-15
22106,1,96.16,2000-07-26
22110,1,94.47,2000-04-15
22126,1,95.36,2000-07-11
22157,1,97.74,2000-11-30
22164,1,98.07,2000-12-08
22173,1,98.5,2000-02-03
22191,1,97.52,2000-01-18
22209,1,94.22,2000-10-16
22220,1,93.15,2000-05-07
22228,1,93.74,2000-02-17
22233,1,99.3,2000-07-08
22236,1,90.21,2000-01-23
22237,1,91.46,2000-04-28
22242,1,97.4,2000-10-18
22251,1,91.82,2000-12-18
22253,1,97.13,2000-05-30
22272,1,96.24,2000-03-11
22274,1,94.02,2000-10-06
22283,1,99.47,2000-06-14
22317,1,98.87,2000-04-18
22319,1,95.11,2000-05-16
22343,1,99.77,2000-01-04
22361,1,90.67,2000-06-22
22364,1,95.99,2000-08-15
22366,1,97.16,2000-01-21
22369,1,91.91,2000-09-09
22383,1,91.67,2000-03-22
22385,1,99.57,2000-04-12
22391,1,94.93,2000-04-30
22392,1,91.83,2000-10-01
22393,1,90.41,2000-05-01
22394,1,91.28,2000-07-10
22413,1,96.95,2000-09-29
22427,1,99.69,2000-05-21
22433,1,98.68,2000-03-18
22455,1,98.16,2000-08-21
22456,1,99.24,2000-12-26
22509,1,94.67,2000-08-16
22512,1,97.44,2000-05-14
22513,1,90.89,2000-10-06
22529,1,97.42,2000-02-12
22543,1,93.88,2000-07-01
22550,1,93.42,2000-12-29
22552,1,95.57,2000-12-12
22573,1,96.21,2000-01-30
22574,1,94.54,2000-07-25
22579,1,90.13,2000-06-03
22581,1,96.46,2000-09-05
22589,1,90.77,2000-11-13
22590,1,93.25,2000-12-05
22596,1,98.67,2000-03-15
22599,1,92.13,2000-05-22
22602,1,96.66,2000-01-25
22606,1,93.83,2000-12-17
22635,1,99.17,2000-12-26
22640,1,92.27,2000-03-11
22670,1,92.74,2000-10-13
22672,1,99.38,2000-05-21
22721,1,92.77,2000-09-07
22730,1,100.0,2000-07-29
22749,1,95.03,2000-01-26
22758,1,94.52,2000-02-02
22764,1,92.8,2000-12-15
22796,1,99.32,2000-08-13
22800,1,95.02,2000-04-26
22805,1,92.14,2000-01-16
22807,1,92.49,2000-10-08
22823,1,90.94,2000-10-30
22827,1,98.93,2000-08-21
22831,1,90.75,2000-09-06
22844,1,98.41,2000-11-13
22862,1,90.25,2000-06-20
22865,1,92.08,2000-11-30
22905,1,91.52,2000-05-19
22910,1,98.17,2000-01-14
22924,1,98.28,2000-05-19
22925,1,90.52,2000-10-08
22939,1,97.37,2000-07-07
22946,1,96.78,2000-02-21
22979,1,91.24,2000-01-31
22988,1,97.8,2000-07-04
22990,1,92.93,2000-04-24
23000,1,93.73,2000-04-06
23004,1,90.63,2000-03-12
23008,1,98.86,2000-10-08
23024,1,94.89,2000-07-09
23040,1,94.01,2000-12-13
23062,1,98.72,2000-03-24
23078,1,95.16,2000-11-26
23082,1,98.39,2000-10-09
23087,1,98.51,2000-05-30
23106,1,96.46,2000-03-03
23112,1,97.27,2000-06-29
23113,1,97.76,2000-05-18
23120,1,90.92,2000-11-26
23122,1,99.16,2000-08-27
23123,1,96.83,2000-12-26
23134,1,90.49,2000-07-08
23136,1,93.6,2000-08-26
23161,1,91.33,2000-08-08
23185,1,95.21,2000-06-11
23200,1,99.03,2000-04-20
23203,1,90.2,2000-04-06
23216,1,95.76,2000-02-13
23229,1,95.21,2000-12-25
23233,1,95.54,2000-06-11
23284,1,92.28,2000-12-04
23290,1,95.04,2000-06-16
23299,1,92.15,2000-07-02
23311,1,98.07,2000-12-18
23316,1,99.52,2000-02-12
23337,1,99.54,2000-12-22
23340,1,98.43,2000-04-13
23344,1,90.97,2000-09-11
23362,1,91.68,2000-12-06
23367,1,98.66,2000-05-03
23374,1,95.78,2000-12-30
23392,1,91.96,2000-05-17
23405,1,93.76,2000-11-04
23406,1,94.73,2000-02-25
23418,1,91.83,2000-03-25
23422,1,96.35,2000-12-11
23434,1,90.63,2000-06-20
23435,1,90.32,2000-02-15
23437,1,95.31,2000-08-04
23445,1,97.43,2000-07-21
23457,1,92.29,2000-04-01
23481,1,99.4,2000-10-19
23492,1,96.03,2000-11-14
23497,1,93.74,2000-07-16
23516,1,96.56,2000-12-20
23551,1,94.23,2000-09-16
23554,1,95.97,2000-02-14
23560,1,90.62,2000-10-23
23569,1,96.53,2000-08-06
23581,1,93.72,2000-08-18
23586,1,96.8,2000-04-08
23597,1,90.85,2000-08-25
23601,1,97.45,2000-10-31
23602,1,93.56,2000-05-15
23606,1,92.91,2000-10-15
23630,1,93.74,2000-07-14
23642,1,97.75,2000-07-16
23645,1,98.94,2000-03-01
23659,1,90.38,2000-03-15
23688,1,91.96,2000-01-28
23699,1,99.13,2000-10-18
23708,1,92.12,2000-12-18
23713,1,91.46,2000-03-07
23726,1,96.42,2000-12-30
23770,1,95.81,2000-02-27
23789,1,96.99,2000-05-01
23822,1,94.88,2000-10-06
23831,1,97.36,2000-07-30
23835,1,92.1,2000-08-20
23844,1,98.11,2000-12-01
23847,1,94.74,2000-07-08
23856,1,90.74,2000-01-25
23857,1,95.06,2000-05-02
23887,1,99.31,2000-09-04
23894,1,94.84,2000-01-28
23897,1,95.13,2000-02-29
23901,1,99.39,2000-09-18
23918,1,90.89,2000-08-20
23925,1,97.03,2000-01-30
23937,1,94.46,2000-10-19
23940,1,91.03,2000-09-04
23969,1,99.63,2000-04-14
23979,1,99.5,2000-05-09
23990,1,90.1,2000-07-05
23999,1,90.12,2000-11-14
24001,1,98.86,2000-01-16
24011,1,96.21,2000-06-07
24015,1,93.68,2000-11-12
24022,1,92.88,2000-08-09
24041,1,90.98,2000-08-26
24044,1,94.9,2000-07-09
24051,1,91.86,2000-11-30
24054,1,95.46,2000-09-14
24104,1,92.85,2000-05-13
24105,1,95.07,2000-07-18
24110,1,98.41,2000-01-24
24113,1,95.85,2000-01-08
24117,1,95.33,2000-12-11
24119,1,92.33,2000-01-16
24129,1,90.81,2000-03-15
24130,1,92.83,2000-12-05
24134,1,97.63,2000-09-17
24138,1,96.9,2000-05-26
24149,1,91.76,2000-12-27
24157,1,94.58,2000-05-29
24159,1,90.23,2000-10-09
24176,1,95.22,2000-11-20
24178,1,95.42,2000-10-02
24189,1,96.44,2000-09-13
24229,1,98.58,2000-08-01
24230,1,93.44,2000-03-06
24236,1,91.82,2000-03-08
24244,1,99.44,2000-08-24
24256,1,90.35,2000-02-14
24263,1,90.22,2000-12-24
24274,1,97.99,2000-04-27
24298,1,97.07,2000-10-13
24307,1,90.46,2000-06-08
24310,1,91.29,2000-09-03
24311,1,97.48,2000-07-17
24315,1,95.26,2000-07-04
24320,1,97.74,2000-06-05
24344,1,90.26,2000-11-23
24348,1,93.03,2000-01-08
24367,1,92.38,2000-09-22
24370,1,91.29,2000-10-01
24378,1,90.62,2000-10-06
24385,1,99.41,2000-10-06
24394,1,93.27,2000-11-25
24395,1,99.07,2000-12-15
24421,1,93.04,2000-05-03
24431,1,90.29,2000-11-03
24434,1,90.31,2000-10-22
24436,1,96.81,2000-06-09
24438,1,92.52,2000-01-06
24440,1,91.76,2000-11-07
24443,1,96.21,2000-09-03
24449,1,92.54,2000-10-01
24456,1,93.17,2000-03-10
24460,1,95.46,2000-06-28
24462,1,95.06,2000-02-26
24471,1,92.98,2000-04-30
24480,1,96.83,2000-08-31
24486,1,94.5,2000-09-14
24490,1,99.3,2000-08-18
24494,1,92.68,2000-03-31
24497,1,97.62,2000-06-10
24507,1,96.82,2000-04-10
24510,1,96.37,2000-10-15
24513,1,92.09,2000-06-25
24517,1,98.93,2000-08-15
24563,1,95.36,2000-05-26
24564,1,98.11,2000-07-26
24568,1,97.32,2000-09-08
24571,1,99.24,2000-06-20
24575,1,92.63,2000-06-10
24583,1,95.17,2000-10-26
24586,1,94.87,2000-12-30
24587,1,90.3,2000-09-30
24595,1,91.3,2000-06-07
24609,1,98.79,2000-06-04
24618,1,94.46,2000-11-28
24629,1,95.47,2000-01-23
24631,1,95.72,2000-08-21
24638,1,98.27,2000-08-17
24647,1,96.46,2000-05-21
24655,1,95.27,2000-01-26
24656,1,90.23,2000-07-20
24661,1,95.85,2000-11-02
24674,1,96.8,2000-12-08
24697,1,91.22,2000-10-25
24701,1,92.72,2000-08-14
24719,1,92.0,2000-01-12
24723,1,96.61,2000-12-01
24748,1,95.74,2000-08-14
24755,1,96.23,2000-02-23
24756,1,96.58,2000-05-15
24760,1,92.04,2000-01-06
24763,1,99.82,2000-05-03
24777,1,93.14,2000-12-02
24786,1,90.75,2000-02-02
24793,1,93.88,2000-11-15
24801,1,96.98,2000-11-15
24823,1,94.54,2000-05-30
24826,1,96.06,2000-06-30
24833,1,96.04,2000-11-04
24839,1,95.35,2000-08-01
24846,1,94.53,2000-07-26
24903,1,93.78,2000-05-24
24914,1,96.92,2000-03-26
24938,1,91.42,2000-01-06
24939,1,90.49,2000-07-12
24940,1,96.44,2000-12-07
24960,1,95.39,2000-07-06
24983,1,92.33,2000-08-30
24999,1,90.15,2000-02-02
25004,1,94.18,2000-12-11
25017,1,92.13,2000-09-08
25018,1,92.61,2000-07-15
25027,1,90.71,2000-01-11
25053,1,92.01,2000-07-16
25055,1,95.6,2000-08-29
25068,1,96.39,2000-03-17
25078,1,96.97,2000-12-01
25082,1,95.51,2000-04-22
25085,1,91.32,2000-06-22
25086,1,95.97,2000-02-21
25091,1,90.02,2000-10-27
25095,1,90.97,2000-08-15
25121,1,98.05,2000-02-02
25128,1,92.78,2000-09-13
25146,1,92.88,2000-06-19
25165,1,98.64,2000-11-03
25172,1,96.86,2000-12-01
25186,1,92.12,2000-08-22
25193,1,91.42,2000-04-22
25199,1,99.1,2000-09-08
25202,1,95.93,2000-11-01
25216,1,99.21,2000-04-05
25217,1,91.65,2000-03-06
25219,1,96.72,2000-04-13
25228,1,94.7,2000-06-29
25232,1,97.04,2000-08-03
25240,1,91.77,2000-02-05
25245,1,98.11,2000-05-25
25253,1,95.01,2000-07-30
25256,1,97.57,2000-02-11
25262,1,94.32,2000-10-31
25273,1,92.84,2000-12-04
25292,1,97.72,2000-07-27
25293,1,91.6,2000-03-02
25325,1,93.01,2000-08-04
25352,1,97.19,2000-04-07
25360,1,90.12,2000-06-08
25362,1,90.12,2000-09-26
25369,1,94.2,2000-05-29
25377,1,91.55,2000-07-31
25382,1,99.53,2000-09-28
25385,1,97.84,2000-12-22
25403,1,99.95,2000-08-30
25415,1,97.49,2000-12-14
25423,1,95.86,2000-04-30
25434,1,93.81,2000-07-08
25446,1,91.95,2000-12-05
25463,1,93.78,2000-07-23
25477,1,99.62,2000-05-21
25489,1,90.31,2000-05-22
25497,1,94.68,2000-07-04
25511,1,98.45,2000-11-27
25524,1,92.64,2000-09-05
25529,1,90.33,2000-01-20
25532,1,96.25,2000-05-03
25561,1,98.91,2000-01-31
25580,1,98.05,2000-05-27
25600,1,96.46,2000-02-29
25603,1,91.57,2000-09-05
25604,1,91.83,2000-07-13
25636,1,92.54,2000-11-25
25638,1,96.87,2000-04-11
25642,1,94.39,2000-07-14
25646,1,92.43,2000-12-11
25649,1,91.76,2000-01-16
25661,1,98.59,2000-01-08
25670,1,98.26,2000-02-15
25679,1,95.4,2000-09-03
25685,1,93.46,2000-10-27
25702,1,91.95,2000-04-19
25722,1,97.68,2000-09-14
25723,1,91.13,2000-10-07
25727,1,94.93,2000-07-23
25746,1,99.51,2000-08-02
25751,1,98.32,2000-03-07
25752,1,90.23,2000-05-15
25763,1,91.5,2000-07-11
25780,1,98.23,2000-09-13
25811,1,97.08,2000-04-29
25831,1,92.84,2000-03-30
25841,1,91.73,2000-09-16
25843,1,95.54,2000-04-24
25852,1,92.03,2000-09-30
25853,1,99.24,2000-05-08
25855,1,94.5,2000-02-18
25869,1,95.0,2000-08-14
25887,1,98.29,2000-05-04
25894,1,97.52,2000-02-15
25899,1,91.81,2000-01-31
25900,1,96.0,2000-05-05
25901,1,97.67,2000-10-08
25902,1,91.74,2000-07-26
25904,1,90.0,2000-07-24
25930,1,94.51,2000-02-19
25977,1,98.35,2000-02-12
25979,1,91.79,2000-09-17
25982,1,93.97,2000-06-29
25987,1,93.87,2000-01-27
25998,1,95.5,2000-01-26
25999,1,96.11,2000-07-25
26008,1,99.23,2000-07-14
26012,1,98.3,2000-02-11
26013,1,90.48,2000-07-27
26017,1,95.63,2000-07-22
26038,1,98.26,2000-04-03
26049,1,97.29,2000-02-09
26053,1,94.53,2000-07-09
26054,1,97.59,2000-02-29
26058,1,93.3,2000-10-31
26062,1,99.06,2000-01-25
26065,1,96.87,2000-08-07
26070,1,97.16,2000-09-04
26110,1,97.01,2000-02-28
26111,1,95.14,2000-05-15
26113,1,99.93,2000-10-21
26122,1,96.23,2000-06-18
26132,1,97.37,2000-12-02
26135,1,99.64,2000-12-15
26158,1,92.92,2000-06-01
26173,1,90.95,2000-01-28
26176,1,93.23,2000-11-25
26177,1,96.57,2000-12-13
26178,1,95.77,2000-12-20
26180,1,96.31,2000-11-22
26197,1,97.36,2000-10-18
26200,1,95.23,2000-03-25
26204,1,98.6,2000-11-25
26215,1,94.06,2000-11-08
26221,1,90.56,2000-08-07
26222,1,91.51,2000-09-22
26230,1,95.49,2000-11-21
26249,1,91.97,2000-04-22
26255,1,95.62,2000-08-31
26262,1,95.19,2000-07-07
26267,1,92.84,2000-09-08
26284,1,99.86,2000-09-15
26290,1,94.76,2000-06-22
26300,1,92.98,2000-06-14
26327,1,99.72,2000-12-21
26329,1,93.75,2000-05-16
26337,1,96.1,2000-06-27
26343,1,93.12,2000-11-06
26373,1,98.9,2000-02-13
26374,1,98.89,2000-08-03
26376,1,99.16,2000-12-06
26384,1,99.63,2000-01-22
26386,1,98.84,2000-10-29
26389,1,91.36,2000-10-07
26391,1,90.39,2000-02-18
26392,1,90.46,2000-02-15
26428,1,91.19,2000-02-25
26431,1,94.49,2000-12-21
26437,1,98.36,2000-08-27
26474,1,99.22,2000-09-03
26496,1,96.11,2000-08-14
26498,1,99.16,2000-04-16
26510,1,90.43,2000-02-03
26555,1,95.48,2000-11-12
26556,1,99.19,2000-03-03
26565,1,99.72,2000-01-13
26572,1,90.78,2000-08-16
26580,1,91.14,2000-03-05
26590,1,98.94,2000-03-22
26602,1,97.64,2000-09-13
26603,1,96.08,2000-10-11
26614,1,96.15,2000-01-24
26617,1,94.86,2000-06-01
26624,1,95.36,2000-03-14
26625,1,94.6,2000-02-28
26627,1,93.02,2000-03-21
26630,1,91.56,2000-11-03
26637,1,93.25,2000-06-09
26638,1,90.29,2000-05-04
26647,1,94.27,2000-04-18
26678,1,95.78,2000-09-02
26684,1,97.43,2000-09-08
26686,1,97.54,2000-01-19
26689,1,92.39,2000-03-04
26705,1,97.61,2000-10-06
26706,1,99.65,2000-08-01
26721,1,94.32,2000-09-11
26724,1,96.31,2000-04-08
26726,1,96.15,2000-09-03
26743,1,97.14,2000-06-30
26744,1,90.64,2000-05-12
26746,1,93.42,2000-01-28
26756,1,94.42,2000-10-23
26758,1,99.56,2000-02-29
26760,1,99.49,2000-11-17
26771,1,95.49,2000-05-23
26789,1,99.62,2000-08-14
26802,1,94.21,2000-11-08
26808,1,90.49,2000-10-28
26830,1,97.59,2000-03-16
26833,1,97.64,2000-04-28
26836,1,92.31,2000-05-16
26860,1,98.98,2000-06-21
26868,1,94.16,2000-07-24
26929,1,95.99,2000-01-01
26946,1,99.66,2000-12-01
26969,1,99.65,2000-05-22
26973,1,96.26,2000-07-15
26975,1,99.76,2000-11-07
26985,1,95.98,2000-08-27
26991,1,97.08,2000-03-24
26992,1,90.91,2000-03-01
27006,1,93.43,2000-11-21
27010,1,96.49,2000-11-03
27013,1,99.87,2000-10-03
27027,1,98.79,2000-02-06
27032,1,96.6,2000-02-02
27033,1,93.5,2000-07-25
27035,1,92.18,2000-06-04
27085,1,95.7,2000-03-22
27090,1,94.8,2000-12-05
27102,1,93.0,2000-10-16
27107,1,96.21,2000-08-26
27109,1,93.22,2000-03-12
27116,1,91.31,2000-11-18
27119,1,92.11,2000-07-06
27124,1,90.23,2000-12-20
27133,1,92.34,2000-10-11
27147,1,99.99,2000-07-11
27149,1,92.76,2000-03-30
27156,1,92.6,2000-05-28
27158,1,98.88,2000-03-01
27163,1,99.48,2000-09-10
27168,1,93.81,2000-03-27
27191,1,92.05,2000-01-18
27197,1,94.12,2000-05-28
27200,1,93.37,2000-04-29
27228,1,99.35,2000-04-16
27279,1,93.42,2000-09-17
27289,1,92.12,2000-03-26
27292,1,99.19,2000-01-09
27296,1,96.11,2000-08-04
27298,1,90.64,2000-02-15
27316,1,92.01,2000-04-15
27317,1,92.59,2000-09-26
27323,1,91.21,2000-05-31
27333,1,95.78,2000-09-11
27340,1,98.28,2000-06-30
27343,1,91.59,2000-10-27
27348,1,99.19,2000-10-28
27350,1,91.18,2000-08-17
27356,1,98.16,2000-02-03
27390,1,95.76,2000-05-22
27397,1,93.68,2000-08-19
27413,1,93.52,2000-04-23
27414,1,91.89,2000-09-28
27428,1,99.17,2000-06-10
27433,1,94.83,2000-12-30
27434,1,90.18,2000-09-30
27437,1,95.65,2000-10-04
27446,1,93.08,2000-10-28
27449,1,97.88,2000-01-04
27457,1,98.32,2000-01-08
27472,1,94.95,2000-04-07
27473,1,90.1,2000-12-12
27476,1,94.87,2000-04-07
27478,1,92.15,2000-07-03
27481,1,92.17,2000-04-27
27488,1,99.94,2000-07-28
27493,1,94.0,2000-05-04
27498,1,97.83,2000-10-25
27509,1,95.23,2000-06-17
27517,1,92.63,2000-07-21
27524,1,98.8,2000-03-28
27538,1,95.43,2000-07-07
27548,1,92.32,2000-07-16
27559,1,98.96,2000-09-26
27565,1,99.65,2000-09-01
27569,1,96.94,2000-08-13
27573,1,93.3,2000-06-30
27593,1,98.06,2000-06-10
27594,1,92.48,2000-07-28
27600,1,99.38,2000-12-17
27609,1,94.17,2000-08-28
27617,1,93.19,2000-12-16
27627,1,97.89,2000-11-19
27647,1,92.6,2000-10-23
27659,1,95.14,2000-09-11
27662,1,93.38,2000-06-01
27680,1,98.26,2000-01-06
27700,1,96.39,2000-09-17
27718,1,93.39,2000-08-23
27724,1,99.48,2000-04-05
27725,1,94.15,2000-03-08
27726,1,93.66,2000-02-25
